Model,GOF AP,LOF AP,Neutral AP
174,0.6392872177211126,0.943280399442288,0.9690673023558116
175,0.6326303258512851,0.9427158675919663,0.9685737960807406
176,0.6309303474644051,0.9429681128924196,0.968682917217494
177,0.6323612653235586,0.9423088521649972,0.9688282111587992
178,0.6265261949158216,0.9427201971301176,0.9688618289373216
179,0.6291009265714849,0.9423823545561624,0.9687668931376274
180,0.6353931934209424,0.9425235956704632,0.9687687963451572
181,0.6392226666457723,0.9432767048750326,0.9687092522800858
182,0.6411310390539996,0.9428119282195344,0.9688502472628532
183,0.64284230388251,0.9426900151556976,0.9688518094907046
184,0.6400950856232205,0.9426883085637708,0.96876050204455
185,0.6413071980855048,0.9434152955184356,0.96855183696053
186,0.6343672930032366,0.9437087135538608,0.9685888522826784
187,0.6389382788932123,0.9432363894436138,0.968966787281166
188,0.6282482948454298,0.9433339957925354,0.9688894363214586
189,0.6406142968159138,0.9433138559955548,0.968607302827432
190,0.6311045991303065,0.943141966824019,0.9688146351994632
191,0.623668201673856,0.943479710802256,0.9688533034297252
192,0.6280047059202162,0.9436024396560848,0.9688757177220394
193,0.628371317373842,0.943924172107976,0.9690390761547676
194,0.6282034924344168,0.9438238160982916,0.96862293613782
195,0.632262947261048,0.9435102375178406,0.9688268727137754
196,0.6141668592521209,0.9430107265166782,0.9684140204414814
197,0.6302143648183116,0.9430914724549316,0.9684481309106708
198,0.6217109269951729,0.9427913244798296,0.9684917118213454
199,0.6307221019785993,0.943623331794098,0.9681589518496292
200,0.6427412016781686,0.9437858581424506,0.968137382360737
201,0.6398102820995673,0.9437789789365888,0.9679977836287376
202,0.6576085196080383,0.9449559611344376,0.9679885385284772
203,0.654920261649111,0.944948745985088,0.9681976860901822
204,0.6654100060322734,0.944164204941324,0.9680268538001904
205,0.6703625807843976,0.9448155767035462,0.9683376664844218
206,0.6605088919908961,0.9449976813681222,0.9685312583290856
207,0.6772943291295032,0.945738232720325,0.9685136491303538
208,0.657763815461689,0.9458512277343152,0.9684558693383126
209,0.666484273119654,0.945895866610582,0.9684430167090397
210,0.6731977038340766,0.946071896479082,0.9683021535815816
211,0.6710190262450131,0.9461227526190584,0.96802014154578
212,0.6712665142538943,0.9458490273727792,0.9681940950036366
213,0.6774556694332378,0.9463595184709688,0.9681259656959178
214,0.6705360646248589,0.9446392335473228,0.9678767436547172
215,0.674633466951362,0.9451527867066404,0.9677934817516348
216,0.6695768945485568,0.94532408917899,0.9677514429569392
217,0.6983364715791675,0.945890915945348,0.967661739641068
218,0.7002531197574849,0.9457530919865524,0.9680900205799312
219,0.69466308233566,0.945121668633581,0.9676801046271928
220,0.7042612603617734,0.9453204630103694,0.9679194260649304
221,0.6940003779554224,0.9447286456889228,0.9678652995359128
222,0.6947640719532602,0.9450384473253935,0.9679337227248412
223,0.6896939741976373,0.9450218736455592,0.967839191683886
224,0.6929282959726394,0.9452517020022124,0.967788157140196
225,0.7082289736053651,0.9453286451806392,0.9677339044648816
226,0.7083197927645373,0.94545055004633,0.9678252772661038
227,0.7070446528174156,0.9457909491703528,0.9677926834410032
228,0.7171874207760744,0.9454755768708468,0.9676194420265404
229,0.7145587642339828,0.9455311001555908,0.96786455329975
230,0.7126139723536002,0.945054496870076,0.9678479062453156
231,0.717324644947348,0.945666771491134,0.9680431456839478
232,0.7074325963927269,0.9457086367974908,0.9679417569030282
233,0.7097878988343903,0.9454698961078184,0.9682414419806438
234,0.714502638345338,0.9460026304314476,0.9682601430244742
235,0.7095316740089531,0.9458103550168884,0.9679542985140556
236,0.712480722646678,0.9458823243000484,0.9682417712580524
237,0.7147451150299666,0.9461723754639804,0.9681934623599348
238,0.7120719794586984,0.9455035469946408,0.9683265305424664
239,0.715417440144633,0.9459483622305372,0.9683341345962188
240,0.7092476551175566,0.9459026351031984,0.968343113899964
241,0.70759428048208,0.9460189320334008,0.968323741421152
242,0.7080494533385021,0.9461613212307216,0.9685135489538996
243,0.708393937167289,0.9459333866586022,0.9685720265599012
244,0.7067393152552264,0.945770447692556,0.9683480257772936
245,0.7123168377004554,0.945963991486952,0.9683339809979604
246,0.7098614499630086,0.945921452731906,0.968382536748605
247,0.7093858921688524,0.9473529201118986,0.9683481001040098
248,0.7117197266998895,0.9467987444037445,0.9682720256794658
249,0.7060332581242569,0.9467005520800604,0.9683500014104204
250,0.7104422221727925,0.947582566110326,0.9683664274562565
251,0.7204798370929822,0.947658516922706,0.968125088436086
252,0.7085706738857296,0.9473434337752036,0.9682048128991472
253,0.7180100282085576,0.9477856520621706,0.9683243141002102
254,0.7138910761353845,0.94764789369432,0.9681243250446092
255,0.7205212117289684,0.9479829973554316,0.9685004147661308
256,0.7186858381276876,0.9478549576887332,0.9681169877035516
257,0.7206770151960444,0.9481112086781308,0.9683073463986428
258,0.7252876375200079,0.9481822998098458,0.968092756094406
259,0.7288396947327083,0.9485270876330668,0.968282880965214
260,0.7186316355025825,0.947773965451542,0.9682946788385056
261,0.715436349652868,0.9480782599535656,0.9685835857984574
262,0.6997829829214588,0.9478365317542592,0.9689487321841452
263,0.7052904489930787,0.9479512959495204,0.9683485152581888
264,0.6947425615785477,0.947705782042634,0.9687622613202178
265,0.6992852050006662,0.9476960000169422,0.9685198581992762
266,0.697564675290141,0.947988744930774,0.969076769421264
267,0.6992425876488593,0.9482122796931258,0.968784346988489
268,0.6971768873993024,0.9476911625231194,0.9687930856481064
269,0.6955739086845047,0.9478768554660096,0.9686708428662648
270,0.701532729119857,0.9477490209875212,0.9688348096791216
271,0.7067188270156729,0.9478528490806792,0.9689476196812844
272,0.7053816017816957,0.9479931601374828,0.9687927090151692
273,0.704730642760744,0.9475601039933246,0.9689376457170163
274,0.7081863803187533,0.9477441441856762,0.9688440906649904
275,0.7087260437990303,0.947964023308562,0.9687603929673928
276,0.7069840414074999,0.947739349196446,0.9686442901954494
277,0.7039535611695683,0.9473914853818646,0.968530333343018
278,0.7381826196313742,0.9468907990567488,0.9685397352930724
279,0.7262493062325559,0.947324792259663,0.9686568159344056
280,0.721275165772115,0.9471864857446846,0.9688089055912305
281,0.6970945635240806,0.9463696918695282,0.9686784780258068
282,0.7013045800918261,0.9465854073797728,0.9686908736764832
283,0.709775413828851,0.9467935153538614,0.9683409023085482
284,0.7180636815709595,0.9469331969574576,0.9683523950928956
285,0.7258288378368687,0.9475983472348734,0.9689362863008456
286,0.7199086568659123,0.9470571003352032,0.9688647542803056
287,0.73012353887349,0.946877142670934,0.9688004988808792
288,0.7224393591236928,0.947172903463497,0.968783307412434
289,0.7176215002107682,0.9473300770610082,0.9689021397413904
290,0.7224252357511551,0.9469559236324466,0.9689523708477408
291,0.7220483780838327,0.9470812821716242,0.9687759076658806
292,0.7260240592786493,0.9474651957543336,0.9686324459541152
293,0.7200601935833366,0.9472650923076384,0.968842560542406
294,0.7208121445837202,0.9473532003761864,0.9685934366912772
295,0.7197818623907599,0.9470568650542376,0.9688570332395244
296,0.7163681942998702,0.946945557658006,0.9689988345131232
297,0.7232363300663577,0.9472775329334864,0.9689105881436724
298,0.7234650272171061,0.9473693061243194,0.9688842872606992
299,0.7240294737649401,0.9472873047216176,0.9692187419881716
300,0.7173016355469506,0.9476885089486464,0.9693982056909672
301,0.7213836028213672,0.9474090659289994,0.9693199976354288
302,0.7224077312644975,0.9476421337154602,0.9693472301887924
303,0.7245968337369133,0.947355293120346,0.9693564266392852
304,0.7176756388896919,0.9472471599729296,0.9693463285022392
305,0.7242839116453486,0.947801516101698,0.969439883628194
306,0.7272726971630062,0.9477157034260396,0.969306705654988
307,0.7150250169159548,0.947221510610352,0.9691490302110152
308,0.7280468445490821,0.9470965199555508,0.9691343019469452
309,0.7329962338678846,0.9473347460142434,0.9690175984264896
310,0.7289756426341782,0.947107438318018,0.969455970418918
311,0.7349819351831715,0.9471746091027424,0.9692610447809769
312,0.7241639495073098,0.9458496192900124,0.9693823750279162
313,0.725561839131413,0.946174860597846,0.969346400811838
314,0.7228078203680526,0.9459832613357096,0.9692175530797816
315,0.7138591511662815,0.9458483039470206,0.969224947952742
316,0.7205775777036575,0.9458479139402964,0.969176782562762
317,0.7209996070033019,0.9458057765276076,0.9691653021938406
318,0.7315729182115673,0.9462955481782512,0.9691182393607576
319,0.7185583232564187,0.9461345473845868,0.969644065918266
320,0.7246461811738708,0.9459868368861116,0.9694400704338098
321,0.7220922681709877,0.9465297787017724,0.9694523943033374
322,0.716463269313048,0.9459758220885224,0.9694566488168106
323,0.7278383821388508,0.945907306863608,0.9694277292474692
324,0.7267074014768242,0.9463360152737532,0.9692456469261668
325,0.7309535225378818,0.9465055069081394,0.9690371424985942
326,0.7170366976116346,0.945637937888379,0.9693364301260564
327,0.717979980892156,0.9457385878783297,0.9690571475315172
328,0.7235475835568822,0.945697321860356,0.968742417355575
329,0.7160787874430986,0.945893670191002,0.9692510551807496
330,0.7199987971396205,0.9457046609492656,0.969134278598857
331,0.7248780823349504,0.9461188654864502,0.9692754804220424
332,0.7292987380566515,0.9458123339426358,0.9688788393645852
333,0.7153593529075174,0.945701866661586,0.9691484087563348
334,0.7291605596378584,0.9457994282204758,0.9693730439017324
335,0.7254478401982786,0.9458904671410736,0.96903477714554
336,0.7244965370025568,0.9456940513391328,0.9691595448948382
337,0.7273998320224448,0.9453410574465472,0.969174736229268
338,0.7245461143748264,0.9457551141775838,0.9690704717564288
339,0.71138264851242,0.945416775547759,0.9692682265902248
340,0.7259840068846631,0.9459328474312012,0.969188864851629
341,0.7269376656954145,0.9455520884302764,0.9692020684673388
342,0.7342474851188879,0.9464210894791976,0.9691841607096412
343,0.7289481317506405,0.9459998733390356,0.9692477468916972
344,0.7224279487705557,0.9453921485239184,0.9691982293363668
345,0.7127314352436744,0.9452908033002284,0.9692722415236086
346,0.7296689209755253,0.9458361939212312,0.9691459160499034
347,0.710666910586855,0.9455352293235596,0.969446486874728
348,0.7265043148491215,0.945843879731586,0.9691029755425884
349,0.7308764646433316,0.946070526707752,0.968965798851102
350,0.7340397682792715,0.946324505413492,0.9689681956754688
351,0.7318599019405339,0.9465257893562083,0.96906407209226
352,0.735664440732142,0.9462715894559792,0.9689015433979642
353,0.7400086417803434,0.946253691409462,0.9689805040262108
354,0.7252733795033921,0.9457380598038508,0.969196644635368
355,0.7263985223737596,0.9460522466556676,0.9690677724457444
356,0.7320382027236603,0.9462564775218876,0.969209293262547
357,0.7282805488919246,0.945757641499489,0.9690786050128766
358,0.731846158287902,0.9455806257320976,0.9688780678619446
359,0.7308616818008596,0.9461532013584756,0.969012986893126
360,0.7289362362811457,0.9456594844458488,0.9690920709821904
361,0.7298998391970654,0.9459047139819616,0.9689647430312106
362,0.7312082720962457,0.9459248630336036,0.9689009192104932
363,0.7234462455033481,0.9458349870591845,0.96906864294245
364,0.730201536282662,0.9457897894512516,0.9688268376866624
365,0.7373632542758988,0.94619371975768,0.9690606507948474
366,0.7335866393628122,0.9458301654763492,0.9689270232843152
367,0.7320763429051464,0.9460456866212716,0.969010344040958
368,0.7346872750117488,0.9455604903587074,0.9686426142214508
369,0.7324227828955487,0.9463129569676468,0.9687807766061964
370,0.7431176776396401,0.9461688447143028,0.968866954898726
371,0.7365084230347692,0.9453930508184276,0.9688506582889584
372,0.7360787343363276,0.9453482004055492,0.9687115976964822
373,0.7365152151997,0.9456586915640538,0.968940256744646
374,0.7484958331108214,0.946848098038369,0.9689452190691266
375,0.745466674791306,0.946348774009568,0.9689781556463288
376,0.7328745059500525,0.9465207430876248,0.9688148061972446
377,0.7341095174640966,0.9466943889333378,0.9689105101879184
378,0.7232268006216628,0.9468793657400926,0.969026627284926
379,0.7287715333128307,0.9463764083624728,0.9687155946280556
380,0.7276268796181357,0.946796353089253,0.9688681429768664
381,0.7326966711239152,0.9462713729206382,0.9687642830186048
382,0.7314888588240708,0.9467027356723106,0.9689491296435968
383,0.7281357876656669,0.9466702456309004,0.9688661125037428
384,0.7334380384777899,0.946878199546636,0.9688101928856828
385,0.7265613803401024,0.946703711643059,0.9689700731254178
386,0.7237508282851349,0.9472089804807784,0.9689832499869266
387,0.73734383483972,0.9474665515000564,0.9689832459476192
388,0.7454556377196723,0.947938931009514,0.9691880678181046
389,0.738038098764349,0.9471146815654676,0.9689624880278872
390,0.7351246506697832,0.9474453116028266,0.9691113704242258
391,0.7277577155476227,0.9468983181689314,0.9687020989468916
392,0.7395834716994718,0.9465325424467071,0.9686543991058512
393,0.7355146302423949,0.946943817918558,0.9688522226583972
394,0.7292961267690525,0.9469374820250644,0.968656346500636
395,0.7328818272187898,0.9466685597348554,0.9683618647845066
396,0.7343045727748742,0.9471677849490237,0.969131663699287
397,0.736245497356057,0.9473492074585568,0.968960308513136
398,0.7182119895937022,0.947455141127128,0.9694705136147392
399,0.716768211730276,0.9472097209840388,0.9690565937128408
400,0.7167194704614687,0.9475589051833514,0.9694971699919234
401,0.705791232510074,0.947383845336927,0.969351385632724
402,0.6979479674562815,0.9470371685241196,0.9694217195959096
403,0.7079820330565765,0.9468994404238392,0.9695787303067158
404,0.7046039919567145,0.9469640572020052,0.9692800089550356
405,0.7065562024887196,0.9479605912721412,0.9711229348855258
406,0.7069063547266976,0.9478300053099118,0.9713212319650912
407,0.7001732968463695,0.9469996859969284,0.971199149772214
408,0.7068816430813507,0.9481182115809154,0.9711439350959876
409,0.7048187354755663,0.9474168874219644,0.9717462656846
410,0.7074711617848743,0.947726351383116,0.97112634582774
411,0.7024039659589622,0.9475777751647728,0.9710882287026846
412,0.7101783534953287,0.9481990762821896,0.9713476831092558
413,0.7103567513549657,0.9477389589751876,0.9710926282127648
414,0.7061715426615601,0.948159061302489,0.9712363138028304
415,0.708985735860675,0.9480945376656532,0.9712625484970095
416,0.7047570378885422,0.947706708347586,0.971114732754677
417,0.7018757328238888,0.9479354299816284,0.971136458925308
418,0.7145430822913066,0.9479236150462108,0.9715828648840502
419,0.7063242838644517,0.9480143718789444,0.9711970531133888
420,0.7166144151981334,0.9476519917948458,0.9710106994298224
421,0.7167752912512537,0.9477557013193189,0.9711448981020226
422,0.684308518712778,0.9473344083677204,0.9711441465870868
423,0.6906213223609325,0.9471298947809892,0.970910598734542
424,0.675264784858563,0.9475911842706216,0.9708220307082082
425,0.6911475708450848,0.9475756478923516,0.9710329727566844
426,0.6731838269709046,0.9474640282789514,0.9711216404339575
427,0.6909312289093382,0.9471279384895012,0.9711927456683708
428,0.6908134322941769,0.9466157906699686,0.971229835290044
429,0.6932031859917432,0.9469103908680429,0.9709420478378396
430,0.6861464420879541,0.9468550676066048,0.9710673943822732
431,0.6925029152302931,0.9472833406834068,0.9710022374403836
432,0.6826088952672855,0.947327562009158,0.9708422549857352
433,0.698040653408456,0.9473938860929908,0.9709001832626272
434,0.6825385441718885,0.9463279324191662,0.9710841074086308
435,0.7065472554809199,0.9461950027285092,0.9710652948981128
436,0.7008451271938825,0.9464641196424308,0.9708350782629772
437,0.6806907339648368,0.9462700154369736,0.9709832144321364
438,0.7047207627704812,0.9468175760535306,0.970850687278206
439,0.6943984983562074,0.9462207204119624,0.971090600696019
440,0.6947833397228687,0.9464784446620884,0.9709663733979896
441,0.6823067858000943,0.9468711934143764,0.9711654744316708
442,0.6949300942857719,0.9466122998557044,0.9709308224770624
443,0.681224227962331,0.9467538521884324,0.971023121680986
444,0.6918469108131905,0.9469153207638183,0.9712574357362612
445,0.6809820364557231,0.9469756506404268,0.9714294697759608
446,0.6887949921599825,0.9466874195351604,0.9713092261091284
447,0.6937727317735994,0.9466869788293122,0.971325750166051
448,0.6983606798495147,0.9469807689433024,0.9718650208310852
449,0.6957813065120361,0.947951222740522,0.9714097970796964
450,0.7008468022753148,0.9475561354960804,0.971286197667435
451,0.6973063222004093,0.9476733708233468,0.9712837981081262
452,0.6880983112640798,0.9475530568808056,0.9715435649094096
453,0.6920082319012074,0.9472705426139884,0.9714712873609122
454,0.6972620321058216,0.9473950876145352,0.9716866199169806
455,0.6980224566187069,0.9475091746579676,0.9715053963051958
456,0.6859503485860765,0.9475222065542672,0.971265455323814
457,0.6894280179256232,0.9478520629849996,0.9714251650806738
458,0.6863186625597899,0.9478364786168356,0.9716901396624228
459,0.6896080237609962,0.9476461726832716,0.9713886733657942
460,0.6956356899231445,0.9481123013204776,0.9712391632391773
461,0.6919180543863115,0.9476925860517716,0.9713126569962708
462,0.6884203637167358,0.9471949600007968,0.9714618665984802
463,0.6870571504045685,0.9472216518747916,0.9714831813329664
464,0.685433828372633,0.9474729106248876,0.9715678865201024
465,0.6897554519624672,0.9475183661500256,0.9714614087868948
466,0.6817697077038909,0.947438132375234,0.9717488553460047
467,0.6857859710710682,0.9471505218656446,0.9712960470330466
468,0.6818715067532028,0.9477424621946656,0.9711757674994608
469,0.6879813275858326,0.9477534856264842,0.9713003077678052
470,0.6809169228812976,0.9470170010761378,0.9711609829266564
471,0.6762110069581597,0.9475111079465596,0.9712008791681034
472,0.6805232905217644,0.9477514572017318,0.9709156471896692
473,0.6726580738307976,0.9478257425449776,0.9709189350552568
474,0.6673975291976763,0.9478468315413044,0.9710460253393264
475,0.6842637483882802,0.947682117979744,0.9712326485519044
476,0.6723372697054647,0.9480772111460856,0.9709022372500636
477,0.6680409263227586,0.9479928703877134,0.9707437756375974
478,0.6361904225109362,0.9482694295683596,0.971509905429554
479,0.6414814612670473,0.9482260854977967,0.9717286643076204
480,0.6349551211895199,0.9483745980824002,0.9722326664684332
481,0.632939380479205,0.9485509521599916,0.9721862618190478
482,0.6414632857027399,0.9482570086280524,0.9723310655669742
483,0.6363506858376732,0.9484252749547964,0.972214023255098
484,0.654161605332829,0.9484745915365465,0.9719777280775213
485,0.6431399821656518,0.9485495215830544,0.9722318617908038
486,0.6427014152809962,0.9487016177353904,0.9722796643587032
487,0.6410693325293549,0.9486542837443864,0.9720756556352714
