Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Overall MCC
253,0.8544683857294242,0.8673138311648586,0.8544683857294242,0.8595052306827815,0.9248700595622572,0.7413922316246871
105,0.8484634404803956,0.8712876734412835,0.8484634404803956,0.8568077017007685,0.92487835661029,0.7356226969678061
107,0.8452843518191452,0.870628015334495,0.8452843518191452,0.8544991741941733,0.92490126347841,0.7311880182893105
163,0.8555280819498411,0.8679424388419853,0.8555280819498411,0.8603304543197954,0.9249301237855768,0.743263448656485
138,0.8537619215824797,0.8674846076466408,0.8537619215824797,0.8591338334172516,0.924959354425741,0.7405521308742943
139,0.8537619215824797,0.8674846076466408,0.8537619215824797,0.8591338334172516,0.924959354425741,0.7405521308742943
182,0.8544683857294242,0.867441105410566,0.8544683857294242,0.8594178022100674,0.9249658095865548,0.7417309175241057
251,0.8558813140233134,0.8694323941093842,0.8558813140233134,0.8610606598360789,0.9249775502425768,0.7443950490864479
131,0.8555280819498411,0.87095860301507,0.8555280819498411,0.8614544587851672,0.9250353338012974,0.744538242156438
230,0.8569410102437302,0.8694621500066657,0.8569410102437302,0.8618398610683158,0.9250814372039414,0.7457057768138464
128,0.8544683857294242,0.8696539703476704,0.8544683857294242,0.8601969426234514,0.9251154730064156,0.7427474228279567
226,0.8569410102437302,0.8685562075241877,0.8569410102437302,0.8615181706779879,0.9251434777588023,0.7452774566927333
231,0.8558813140233134,0.8690111759143871,0.8558813140233134,0.8610103956869887,0.9251845566104464,0.7440751793075705
224,0.8562345460967856,0.8680499959326621,0.8562345460967856,0.8609191855077123,0.9251966015995258,0.744075428529154
228,0.8555280819498411,0.868889715014174,0.8555280819498411,0.8607160653751244,0.9252073504231134,0.74361447839557
180,0.8530554574355351,0.8674882241053247,0.8530554574355351,0.8585411468750772,0.9252650838707684,0.7398537123846213
247,0.8583539385376192,0.8694278334063629,0.8583539385376192,0.8626490046875894,0.92527836024762,0.747724486334805
135,0.8530554574355351,0.8681926253609994,0.8530554574355351,0.8589216066155206,0.925428749055712,0.7399518731875196
136,0.8530554574355351,0.8681926253609994,0.8530554574355351,0.8589216066155206,0.925428749055712,0.7399518731875196
120,0.8534086895090074,0.8713246513788686,0.8534086895090074,0.8600627754933198,0.9254900190001604,0.742124988180869
252,0.8576474743906747,0.8698790429917138,0.8576474743906747,0.8623282638026394,0.9254926137755858,0.747054783538727
222,0.8572942423172024,0.8695715779370681,0.8572942423172024,0.8620641020353432,0.9255223742486032,0.7462752061661179
237,0.858000706464147,0.8707245981598544,0.858000706464147,0.8629250763569103,0.9256534592964192,0.7477730043099239
220,0.8551748498763688,0.868638284641188,0.8551748498763688,0.8603933224537991,0.9256553268502814,0.7430085670012805
117,0.8537619215824797,0.8711541503077322,0.8537619215824797,0.8602721922193797,0.9256719545574278,0.7424499274473425
129,0.8512892970681738,0.8674293879964691,0.8512892970681738,0.8573897126145494,0.9257381964973684,0.7374795230565168
258,0.8572942423172024,0.8691602550431922,0.8572942423172024,0.8618898010220087,0.925743964158806,0.746167189750481
116,0.8516425291416461,0.8708756530494398,0.8516425291416461,0.8588202126701354,0.9258396029609822,0.7394841802307467
130,0.8537619215824797,0.8690784169912793,0.8537619215824797,0.8595722026510585,0.9258544193364376,0.7414893124122651
245,0.859413634758036,0.8711863511804468,0.859413634758036,0.8639820386825022,0.9258694092672912,0.749835367001844
112,0.847756976333451,0.8710601098678394,0.847756976333451,0.8562633637459731,0.9258942289114548,0.7346004480257508
111,0.8498763687742847,0.8719190655269143,0.8498763687742847,0.8579837788376005,0.9259134128940611,0.7377016957200039
256,0.8597668668315083,0.8728423867856201,0.8597668668315083,0.8647387998581234,0.925919126166659,0.7511995999186505
236,0.8597668668315083,0.8718702603545226,0.8597668668315083,0.8644213997953899,0.9259879323264968,0.7506982941587059
123,0.8523489932885906,0.8700399962100774,0.8523489932885906,0.8589301747720333,0.9260113201386252,0.7401349871822164
122,0.8523489932885906,0.8700399962100774,0.8523489932885906,0.8589301747720333,0.9260113201386252,0.7401349871822164
244,0.8558813140233134,0.8703304686876299,0.8558813140233134,0.8613797419758739,0.9260131498036333,0.7448206050446505
229,0.8569410102437302,0.8701270179881119,0.8569410102437302,0.8620070184402433,0.9260150833574357,0.7461442323144539
113,0.8505828329212293,0.8710704486708623,0.8505828329212293,0.8581656276968993,0.926019779130956,0.7382271962492174
225,0.8555280819498411,0.8689093028881054,0.8555280819498411,0.8606621273184559,0.9260334001741616,0.7437170473655089
233,0.8565877781702579,0.8693154690073933,0.8565877781702579,0.8615037257039001,0.9260597176503004,0.7452639492591574
218,0.8555280819498411,0.8693206199340383,0.8555280819498411,0.8608174221902866,0.9260851227383776,0.7438927460287437
234,0.8572942423172024,0.8699968836179565,0.8572942423172024,0.8622081597416114,0.926122871037486,0.7465119746319526
119,0.8555280819498411,0.8721286702715548,0.8555280819498411,0.8617186001936794,0.9261867015351684,0.7452953022095752
211,0.8572942423172024,0.8708440846404879,0.8572942423172024,0.8624658839339934,0.9262879484989268,0.7469628530551959
217,0.8527022253620629,0.8686942746115178,0.8527022253620629,0.8588030600780995,0.926298350211718,0.7397968620061318
241,0.8572942423172024,0.8692913008965533,0.8572942423172024,0.8619741524992385,0.9263091192019542,0.7461167131196
255,0.859413634758036,0.8712707673972139,0.859413634758036,0.8639754787939559,0.9263207926358148,0.7499759850672232
243,0.8569410102437302,0.8697952805948697,0.8569410102437302,0.8618736341879814,0.9263472347785072,0.7459922902013209
221,0.858000706464147,0.8698351744800816,0.858000706464147,0.862608112120073,0.9264123583861285,0.7473540269841322
259,0.8590604026845637,0.8711696524735509,0.8590604026845637,0.8636947652379734,0.9264365491975288,0.7495047379753779
235,0.858000706464147,0.869146917207443,0.858000706464147,0.8623550069289891,0.9264386104734376,0.7470767193898705
219,0.8562345460967856,0.8703064386596433,0.8562345460967856,0.861628985656519,0.9264534567933104,0.7452504944334112
232,0.859413634758036,0.8710578900624122,0.859413634758036,0.8639548724257518,0.9264680116134472,0.749788640824799
246,0.858000706464147,0.8698670203882904,0.858000706464147,0.8625398337339493,0.9265202695105113,0.7475258531776965
248,0.8608265630519251,0.8722453462283487,0.8608265630519251,0.8651769285015072,0.9265996729385186,0.7524101306261353
249,0.8608265630519251,0.8722453462283487,0.8608265630519251,0.8651769285015072,0.9265996729385186,0.7524101306261353
264,0.859413634758036,0.87089739556586,0.859413634758036,0.8638331885425672,0.9266128686487768,0.7498133694419397
121,0.8534086895090074,0.870063131862287,0.8534086895090074,0.8596424779079751,0.92664025495728,0.7415328741132231
242,0.8611797951253974,0.8716643596395011,0.8611797951253974,0.8652748719250105,0.926694721407897,0.7524612134857432
250,0.8608265630519251,0.8731152602159351,0.8608265630519251,0.8654989012880773,0.9267312071525944,0.7527610054260248
257,0.8597668668315083,0.8715825035265117,0.8597668668315083,0.8642455180962325,0.9267679972303492,0.750748243515295
254,0.8597668668315083,0.8709727251340018,0.8597668668315083,0.8640263772149365,0.9269130657099316,0.750444816677617
238,0.8615330271988697,0.8711847973011877,0.8615330271988697,0.8653147457992908,0.9270268593845364,0.7527548910483345
214,0.8562345460967856,0.8696603718776065,0.8562345460967856,0.8612954866272774,0.927028307105446,0.7451570632515772
115,0.8530554574355351,0.8722496286887129,0.8530554574355351,0.8601318043285878,0.9270350879881868,0.7421008744024068
114,0.8530554574355351,0.8722496286887129,0.8530554574355351,0.8601318043285878,0.9270350879881868,0.7421008744024068
260,0.8587071706110915,0.8706779362470769,0.8587071706110915,0.8632606938256746,0.9270708049558036,0.7488739116933044
210,0.8583539385376192,0.8711022840244379,0.8583539385376192,0.8632026246844245,0.9271039155368944,0.7485759446436218
262,0.8601200989049805,0.8720866515351565,0.8601200989049805,0.8646825535330094,0.9271861514623336,0.7513831016496777
239,0.8611797951253974,0.8707682071915518,0.8611797951253974,0.8649455758812994,0.9272153411580908,0.7521017421775473
261,0.8587071706110915,0.871045095247279,0.8587071706110915,0.8634050274791706,0.927277180046468,0.7490303305932268
269,0.858000706464147,0.8715485260081475,0.858000706464147,0.8631102262811513,0.9273264691684456,0.7483193016697931
273,0.8625927234192865,0.8727715931295158,0.8625927234192865,0.866506180021693,0.9273387537128632,0.7549906330259206
124,0.8558813140233134,0.8709867525599584,0.8558813140233134,0.8615545958818184,0.9273532969218996,0.7452600767811746
118,0.8551748498763688,0.8723071288674838,0.8551748498763688,0.8615181926726246,0.9274018423223296,0.7449596180013439
125,0.8587071706110915,0.8725262530504986,0.8587071706110915,0.8638574889130051,0.9274569822167804,0.7498262023284648
285,0.8601200989049805,0.8728906404648948,0.8601200989049805,0.8649234626602054,0.927475854533003,0.7518180493712688
213,0.8558813140233134,0.8696218805501145,0.8558813140233134,0.861118127267937,0.9275443600264468,0.7445374711135068
270,0.8590604026845637,0.8720693542194935,0.8590604026845637,0.8639652436543179,0.9275970719786546,0.7499653171506796
266,0.8587071706110915,0.8708479402029816,0.8587071706110915,0.8633302870532299,0.9276092300231872,0.7489467760302594
