Model,F1_Score
353,0.8683074238573956
335,0.8683093271099033
357,0.8684077787932043
370,0.8684994790029802
300,0.8685705629897046
340,0.8685804964476831
303,0.8685885823355349
321,0.8685958243002571
373,0.868631202475037
382,0.8686353977191387
289,0.8686388293519844
312,0.8686551104868212
465,0.8686978234474112
369,0.8687488508365429
397,0.8687532114004198
307,0.8688692415934952
396,0.868887469883453
325,0.868887805280119
384,0.8688912123509117
315,0.8689080929678974
473,0.8689201377155581
405,0.8689452967739583
309,0.8690010170342115
378,0.869006915989438
386,0.8690392222320118
479,0.8690580394165143
292,0.8690684658463613
293,0.8690747929433797
365,0.869124498640664
407,0.8691770757381357
495,0.8691912225295642
470,0.8691995361090273
368,0.8692168282094727
380,0.8693375070940552
361,0.869427472474823
318,0.8694305996287979
299,0.8694847052981308
402,0.8695322297046785
481,0.86953382318441
453,0.8695467571679217
462,0.8695945231519545
417,0.8695968491719721
482,0.8696280187537859
306,0.8696389973587599
423,0.8696601939785652
398,0.8696672268470668
431,0.8697373266604851
463,0.8697796200656496
311,0.8698584643091593
317,0.8698625022720095
429,0.8698747786567922
478,0.8698878478504182
296,0.86990050623162
316,0.869937946620652
499,0.8699623204137464
477,0.8699809317232504
313,0.8700015905983458
409,0.8700144836330957
489,0.870044684236422
385,0.8700772338036359
440,0.8700782301757117
406,0.8700847031705221
320,0.8700898570739896
376,0.8701142767168756
449,0.8701372165938852
441,0.8701437352104598
425,0.8701613270269426
424,0.8701687768832729
305,0.8701731874804611
475,0.8702062903114156
448,0.8702131127275545
460,0.870215772203314
395,0.8702217139029494
491,0.8702669811439199
474,0.8702827412542834
456,0.8702841301642427
399,0.870370355654561
415,0.8703752599461235
308,0.8704024645671656
459,0.8704105383318799
366,0.8704601392391309
466,0.8704737210748356
447,0.8705091671495861
422,0.8705292253178578
498,0.8705447417912447
426,0.8705665170794122
302,0.8705681548237968
480,0.8705709903164187
404,0.8705911277149975
416,0.8705933780193852
408,0.870601792573048
469,0.8706063809941531
483,0.8706309488910364
442,0.8706503702836305
485,0.8706959028981912
443,0.8707226085724186
437,0.870729549600654
401,0.8707304937398849
493,0.8707584897440317
461,0.8707774711844992
438,0.8707862482663097
467,0.8708449425420588
421,0.870858219256049
452,0.8708614686062989
418,0.8708762505678537
436,0.8709305584981616
393,0.8709370127208136
435,0.8709388917201438
411,0.8709520416763703
371,0.8709768646708992
444,0.8709876319268347
391,0.8709987547590553
450,0.8709994581703226
433,0.8710718571044003
427,0.8711116933180577
439,0.8711365387375879
394,0.8711466834620054
476,0.8711493231539614
419,0.8711635126359376
488,0.871199364839665
310,0.8712182360567304
413,0.8712372831925405
497,0.8712733791761111
403,0.8712838601328352
412,0.8712988641341212
486,0.8713279762217496
432,0.8713578915463723
390,0.8713627602853639
428,0.8713754252496609
490,0.8714193085312466
434,0.8714218019096402
451,0.8714937964950211
492,0.8714943718460813
464,0.8716067100052887
471,0.8716455920298747
455,0.8716519375782845
410,0.8716603258269345
430,0.8716609534137287
496,0.8717061937795176
487,0.8717128949977663
446,0.8717218874326348
494,0.8717757743625076
484,0.8718446592867073
445,0.8719266897107503
458,0.8720028306588976
454,0.8720826637456623
400,0.8721533610976459
392,0.8722188417170541
457,0.8722873284803874
420,0.8723195947127257
472,0.8727187054143826
414,0.87344942207779
