Model,ROC_AUC_Score
362,0.9509965654853362
356,0.950999573371498
416,0.951018956576146
357,0.95102383201617
390,0.951059803816889
414,0.9510608750936956
366,0.9510647012568932
419,0.9510687431421172
359,0.9510786785775536
351,0.951090660011135
360,0.9511038581658352
413,0.9511298890311228
387,0.9511421772422036
415,0.9511442495181028
405,0.9511446956288092
367,0.9511635233339611
406,0.9511767306553196
377,0.9511812577623262
257,0.9511863385354976
361,0.9511971154701708
355,0.9512196324497554
384,0.9512261138883236
258,0.95125062981054
365,0.951268066628064
370,0.9512720944577456
353,0.9512723224019832
408,0.951322665689672
397,0.9513507718864112
418,0.9513551242157984
410,0.9513770746958966
374,0.9514075012794212
412,0.9515437758780876
388,0.9515618207506158
420,0.9515683761335612
421,0.9516506450589708
